cdate,aname,fdust,ufdust,ufdust_grade,nd,nd_pass
20180809,EN,21,16,normal,0.01,1
20180809,EN,26,17,normal,0.015,1
20180809,EN,18,17,normal,0.021,1
20180809,EN,18,15,good,0.018000000000000002,1
20180809,EN,24,17,normal,0.017,1
20180809,EN,25,16,normal,0.019,1
20180809,WN,21,15,good,0.013000000000000001,1
20180809,WN,20,14,good,0.013999999999999999,1
20180809,WN,25,20,normal,0.013000000000000001,1
20180809,CENTER,22,19,normal,0.023,1
20180809,CENTER,22,16,normal,0.021,1
20180810,EN,14,8,good,0.008,1
20180810,ES,24,10,good,0.022000000000000002,1
20180810,ES,18,9,good,0.015,1
20180810,ES,13,4,good,0.021,1
20180810,ES,14,8,good,0.021,1
20180810,WS,18,10,good,0.017,1
20180810,WS,20,12,good,0.02,1
20180810,WS,16,8,good,0.023,1
20180810,WS,20,8,good,0.02,1
20180810,WS,23,14,good,0.018000000000000002,1
20180810,WS,12,7,good,0.015,1
20180810,WS,16,11,good,0.017,1
20180810,EN,17,7,good,0.01,1
20180810,EN,18,10,good,0.01,1
20180810,EN,19,10,good,0.015,1
20180810,EN,11,9,good,0.02,1
20180810,EN,11,8,good,0.015,1
20180810,EN,17,10,good,0.012,1
20180810,EN,15,10,good,0.012,1
20180810,WN,14,11,good,0.01,1
20180810,WN,15,9,good,0.013000000000000001,1
20180810,WN,19,15,good,0.012,1
20180810,CENTER,12,10,good,0.018000000000000002,1
20180810,CENTER,15,10,good,0.016,1
20180810,CENTER,17,12,good,0.016,1
20180811,EN,11,4,good,0.009000000000000001,1
20180811,ES,11,4,good,0.016,1
20180811,ES,9,4,good,0.011000000000000001,1
20180811,ES,8,3,good,0.013999999999999999,1
20180811,ES,7,3,good,0.017,1
20180811,WS,12,6,good,0.017,1
20180811,WS,12,7,good,0.013999999999999999,1
20180811,WS,12,5,good,0.017,1
20180811,WS,13,5,good,0.012,1
20180811,WS,16,8,good,0.015,1
20180811,WS,7,4,good,0.011000000000000001,1
20180811,WS,9,5,good,0.017,1
20180811,EN,8,4,good,0.013000000000000001,1
20180811,EN,11,4,good,0.009000000000000001,1
20180811,EN,11,6,good,0.017,1
20180811,EN,5,4,good,0.013000000000000001,1
20180811,EN,5,3,good,0.012,1
20180811,EN,13,8,good,0.011000000000000001,1
20180811,EN,9,5,good,0.009000000000000001,1
20180811,WN,10,6,good,0.011000000000000001,1
20180811,WN,9,5,good,0.013000000000000001,1
20180811,WN,14,12,good,0.012,1
20180811,CENTER,6,4,good,0.011000000000000001,1
20180811,CENTER,9,5,good,0.017,1
20180811,CENTER,10,6,good,0.024,1
20180812,CENTER,10,9,good,0.01,1
20180812,ES,12,8,good,0.013999999999999999,1
20180812,ES,14,10,good,0.01,1
20180812,ES,14,6,good,0.011000000000000001,1
20180812,ES,10,7,good,0.012,1
20180812,WS,15,9,good,0.011000000000000001,1
20180812,WS,16,10,good,0.01,1
20180812,WS,16,8,good,0.013000000000000001,1
20180812,WS,17,7,good,0.009000000000000001,1
20180812,WS,20,13,good,0.011000000000000001,1
20180812,WS,12,8,good,0.008,1
20180812,WS,12,9,good,0.011000000000000001,1
20180812,CENTER,14,9,good,0.013999999999999999,1
20180812,EN,17,9,good,0.008,1
20180812,CENTER,15,11,good,0.018000000000000002,1
20180812,EN,12,8,good,0.01,1
20180812,EN,16,9,good,0.009000000000000001,1
20180812,EN,16,10,good,0.013000000000000001,1
20180812,EN,9,9,good,0.011000000000000001,1
20180812,EN,10,8,good,0.011000000000000001,1
20180812,EN,16,11,good,0.008,1
20180812,EN,13,9,good,0.006999999999999999,1
20180812,WN,12,9,good,0.006999999999999999,1
20180812,WN,13,9,good,0.011000000000000001,1
20180812,WN,17,15,good,0.01,1
20180813,EN,34,21,normal,0.013999999999999999,1
20180813,ES,39,24,normal,0.025,1
20180813,ES,33,22,normal,0.016,1
20180813,ES,29,18,normal,0.021,1
20180813,ES,30,20,normal,0.022000000000000002,1
20180813,WS,33,22,normal,0.021,1
20180813,WS,33,23,normal,0.017,1
20180813,WS,33,20,normal,0.022000000000000002,1
20180813,WS,34,19,normal,0.017,1
20180813,WS,42,27,normal,0.019,1
20180813,WS,31,24,normal,0.017,1
20180813,WS,28,21,normal,0.019,1
20180813,EN,33,22,normal,0.012,1
20180813,EN,35,23,normal,0.013000000000000001,1
20180813,EN,34,24,normal,0.017,1
20180813,EN,28,24,normal,0.021,1
20180813,EN,29,23,normal,0.018000000000000002,1
20180813,EN,32,25,normal,0.015,1
20180813,EN,33,24,normal,0.013999999999999999,1
20180813,WN,30,22,normal,0.015,1
20180813,WN,29,21,normal,0.015,1
20180813,WN,36,30,normal,0.016,1
20180813,CENTER,31,26,normal,0.022000000000000002,1
20180813,CENTER,31,21,normal,0.023,1
20180813,CENTER,36,27,normal,0.024,1
20180814,CENTER,25,16,normal,0.021,1
20180814,ES,34,20,normal,0.027000000000000003,1
20180814,ES,29,20,normal,0.018000000000000002,1
20180814,ES,27,15,good,0.027000000000000003,1
20180814,ES,27,16,normal,0.027000000000000003,1
20180814,WS,25,14,good,0.021,1
20180814,WS,27,16,normal,0.021,1
20180814,WS,27,14,good,0.023,1
20180814,WS,28,14,good,0.02,1
20180814,WS,36,20,normal,0.018000000000000002,1
20180814,WS,24,16,normal,0.018000000000000002,1
20180814,WS,24,14,good,0.02,1
20180814,EN,27,16,normal,0.016,1
20180814,EN,23,14,good,0.011000000000000001,1
20180814,EN,29,19,normal,0.015,1
20180814,EN,31,18,normal,0.019,1
20180814,EN,23,18,normal,0.024,1
20180814,EN,24,18,normal,0.022000000000000002,1
20180814,EN,27,24,normal,0.016,1
20180814,EN,30,20,normal,0.018000000000000002,1
20180814,WN,25,16,normal,0.013000000000000001,1
20180814,WN,23,13,good,0.013999999999999999,1
20180814,WN,26,20,normal,0.012,1
20180814,CENTER,25,19,normal,0.024,1
20180814,CENTER,24,16,normal,0.024,1
20180815,EN,28,19,normal,0.01,1
20180815,ES,37,22,normal,0.021,1
20180815,ES,29,19,normal,0.015,1
20180815,ES,28,17,normal,0.019,1
20180815,ES,25,18,normal,0.02,1
20180815,WS,30,19,normal,0.022000000000000002,1
20180815,WS,32,21,normal,0.018000000000000002,1
20180815,WS,32,20,normal,0.024,1
20180815,WS,33,18,normal,0.02,1
20180815,WS,39,26,normal,0.016,1
20180815,WS,28,20,normal,0.024,1
20180815,WS,26,19,normal,0.021,1
20180815,EN,30,18,normal,0.013999999999999999,1
20180815,EN,30,20,normal,0.013000000000000001,1
20180815,EN,36,22,normal,0.021,1
20180815,EN,25,22,normal,0.025,1
20180815,EN,25,19,normal,0.013999999999999999,1
20180815,EN,32,24,normal,0.013999999999999999,1
20180815,EN,28,20,normal,0.01,1
20180815,WN,28,20,normal,0.013999999999999999,1
20180815,WN,25,17,normal,0.015,1
20180815,WN,28,25,normal,0.015,1
20180815,CENTER,26,23,normal,0.016,1
20180815,CENTER,28,19,normal,0.022000000000000002,1
20180815,CENTER,28,20,normal,0.027999999999999997,1
20180816,EN,18,8,good,0.008,1
20180816,ES,27,10,good,0.012,1
20180816,ES,16,8,good,0.01,1
20180816,ES,14,5,good,0.012,1
20180816,ES,11,5,good,0.016,1
20180816,WS,17,8,good,0.016,1
20180816,WS,16,8,good,0.01,1
20180816,WS,16,8,good,0.017,1
20180816,WS,18,7,good,0.012,1
20180816,WS,21,12,good,0.011000000000000001,1
20180816,WS,21,15,good,0.01,1
20180816,WS,12,7,good,0.015,1
20180816,EN,14,7,good,0.009000000000000001,1
20180816,EN,18,9,good,0.008,1
20180816,EN,19,10,good,0.016,1
20180816,EN,11,9,good,0.017,1
20180816,EN,12,7,good,0.011000000000000001,1
20180816,EN,20,10,good,0.009000000000000001,1
20180816,EN,15,10,good,0.009000000000000001,1
20180816,WN,14,9,good,0.006,1
20180816,WN,14,7,good,0.009000000000000001,1
20180816,WN,21,14,good,0.01,1
20180816,CENTER,12,7,good,0.01,1
20180816,CENTER,14,8,good,0.013999999999999999,1
20180816,CENTER,18,9,good,0.021,1
20180817,WN,15,9,good,0.01,1
20180817,ES,15,5,good,0.011000000000000001,1
20180817,ES,12,4,good,0.009000000000000001,1
20180817,ES,12,3,good,0.013000000000000001,1
20180817,ES,10,3,good,0.019,1
20180817,WS,13,4,good,0.013999999999999999,1
20180817,WS,14,5,good,0.009000000000000001,1
20180817,WS,15,5,good,0.015,1
20180817,WS,14,3,good,0.011000000000000001,1
20180817,WS,20,7,good,0.011000000000000001,1
20180817,WS,15,7,good,0.01,1
20180817,WS,10,4,good,0.016,1
20180817,CENTER,7,3,good,0.009000000000000001,1
20180817,CENTER,13,5,good,0.022000000000000002,1
20180817,CENTER,12,5,good,0.013999999999999999,1
20180817,EN,14,5,good,0.006,1
20180817,EN,9,4,good,0.009000000000000001,1
20180817,EN,14,7,good,0.008,1
20180817,EN,18,6,good,0.016,1
20180817,EN,11,5,good,0.015,1
20180817,EN,8,4,good,0.011000000000000001,1
20180817,EN,16,6,good,0.009000000000000001,1
20180817,EN,13,4,good,0.011000000000000001,1
20180817,WN,13,7,good,0.005,1
20180817,WN,12,4,good,0.01,1
20180818,EN,16,6,good,0.008,1
20180818,ES,17,6,good,0.013999999999999999,1
20180818,ES,14,5,good,0.01,1
20180818,ES,17,3,good,0.015,1
20180818,ES,12,4,good,0.019,1
20180818,WS,15,5,good,0.013000000000000001,1
20180818,WS,15,6,good,0.011000000000000001,1
20180818,WS,18,7,good,0.016,1
20180818,WS,16,5,good,0.012,1
20180818,WS,24,10,good,0.012,1
20180818,WS,15,7,good,0.01,1
20180818,WS,12,6,good,0.016,1
20180818,EN,12,5,good,0.009000000000000001,1
20180818,EN,18,6,good,0.011000000000000001,1
20180818,EN,18,7,good,0.013999999999999999,1
20180818,EN,10,6,good,0.017,1
20180818,EN,10,5,good,0.013000000000000001,1
20180818,EN,20,7,good,0.01,1
20180818,EN,16,4,good,0.012,1
20180818,WN,18,9,good,0.009000000000000001,1
20180818,WN,18,7,good,0.013999999999999999,1
20180818,WN,18,12,good,0.013000000000000001,1
20180818,CENTER,10,5,good,0.013000000000000001,1
20180818,CENTER,14,6,good,0.015,1
20180818,CENTER,13,6,good,0.02,1
20180819,CENTER,22,12,good,0.023,1
20180819,ES,21,11,good,0.018000000000000002,1
20180819,ES,22,12,good,0.016,1
20180819,ES,26,12,good,0.019,1
20180819,ES,18,10,good,0.02,1
20180819,WS,24,12,good,0.018000000000000002,1
20180819,WS,26,14,good,0.017,1
20180819,WS,28,14,good,0.019,1
20180819,WS,25,11,good,0.016,1
20180819,WS,36,18,normal,0.013000000000000001,1
20180819,WS,29,13,good,0.015,1
20180819,WS,22,13,good,0.019,1
20180819,EN,21,10,good,0.012,1
20180819,EN,18,10,good,0.011000000000000001,1
20180819,EN,24,13,good,0.013000000000000001,1
20180819,EN,23,13,good,0.017,1
20180819,EN,17,13,good,0.022000000000000002,1
20180819,EN,16,11,good,0.013000000000000001,1
20180819,EN,29,13,good,0.013000000000000001,1
20180819,EN,25,11,good,0.015,1
20180819,WN,26,15,good,0.011000000000000001,1
20180819,WN,25,11,good,0.016,1
20180819,WN,25,17,normal,0.013999999999999999,1
20180819,CENTER,17,12,good,0.017,1
20180819,CENTER,20,12,good,0.019,1
20180820,WN,36,23,normal,0.018000000000000002,1
20180820,ES,33,18,normal,0.02,1
20180820,ES,33,20,normal,0.019,1
20180820,ES,40,22,normal,0.023,1
20180820,ES,34,19,normal,0.03,1
20180820,WS,37,20,normal,0.025,1
20180820,WS,33,21,normal,0.021,1
20180820,WS,46,27,normal,0.024,1
20180820,WS,36,18,normal,0.021,1
20180820,WS,55,31,normal,0.015,1
20180820,WS,43,23,normal,0.019,1
20180820,WS,35,23,normal,0.024,1
20180820,EN,29,17,normal,0.013999999999999999,1
20180820,EN,30,17,normal,0.017,1
20180820,EN,36,20,normal,0.016,1
20180820,EN,38,20,normal,0.026000000000000002,1
20180820,EN,29,22,normal,0.026000000000000002,1
20180820,EN,26,18,normal,0.021,1
20180820,EN,37,22,normal,0.021,1
20180820,EN,35,20,normal,0.019,1
20180820,WN,41,24,normal,0.016,1
20180820,WN,45,28,normal,0.024,1
20180820,CENTER,31,24,normal,0.023,1
20180820,CENTER,32,21,normal,0.03,1
20180820,CENTER,30,21,normal,0.034,1
20180821,CENTER,21,11,good,0.023,1
20180821,ES,27,13,good,0.02,1
20180821,ES,24,14,good,0.013999999999999999,1
20180821,ES,20,9,good,0.016,1
20180821,ES,18,10,good,0.019,1
20180821,WS,19,9,good,0.019,1
20180821,WS,22,12,good,0.019,1
20180821,WS,23,10,good,0.017,1
20180821,WS,22,10,good,0.012,1
20180821,WS,33,15,good,0.013000000000000001,1
20180821,WS,18,7,good,0.015,1
20180821,WS,18,10,good,0.02,1
20180821,EN,22,12,good,0.015,1
20180821,EN,19,10,good,0.012,1
20180821,EN,24,11,good,0.012,1
20180821,EN,25,13,good,0.018000000000000002,1
20180821,EN,16,12,good,0.021,1
20180821,EN,18,11,good,0.019,1
20180821,EN,22,13,good,0.015,1
20180821,EN,24,14,good,0.015,1
20180821,WN,22,13,good,0.016,1
20180821,CENTER,21,11,good,0.022000000000000002,1
20180821,WN,21,11,good,0.015,1
20180821,WN,24,17,normal,0.016,1
20180821,CENTER,17,11,good,0.022000000000000002,1
20180822,CENTER,21,13,good,0.031,1
20180822,ES,34,17,normal,0.022000000000000002,1
20180822,ES,24,14,good,0.015,1
20180822,ES,26,14,good,0.025,1
20180822,ES,25,14,good,0.027999999999999997,1
20180822,WS,24,12,good,0.026000000000000002,1
20180822,WS,26,15,good,0.023,1
20180822,WS,30,18,normal,0.027999999999999997,1
20180822,WS,26,12,good,0.023,1
20180822,WS,36,21,normal,0.016,1
20180822,WS,26,15,good,0.023,1
20180822,WS,24,14,good,0.026000000000000002,1
20180822,EN,23,12,good,0.015,1
20180822,EN,22,11,good,0.013999999999999999,1
20180822,EN,27,14,good,0.013000000000000001,1
20180822,EN,30,14,good,0.023,1
20180822,EN,19,14,good,0.03,1
20180822,EN,18,13,good,0.017,1
20180822,EN,27,14,good,0.016,1
20180822,EN,26,15,good,0.015,1
20180822,WN,27,16,normal,0.02,1
20180822,WN,23,12,good,0.016,1
20180822,WN,25,20,normal,0.017,1
20180822,CENTER,19,13,good,0.019,1
20180822,CENTER,21,13,good,0.026000000000000002,1
20180823,CENTER,13,7,good,0.02,1
20180823,ES,16,7,good,0.013999999999999999,1
20180823,ES,15,7,good,0.012,1
20180823,ES,11,5,good,0.013999999999999999,1
20180823,ES,10,4,good,0.016,1
20180823,WS,13,6,good,0.017,1
20180823,WS,15,7,good,0.012,1
20180823,WS,15,7,good,0.016,1
20180823,WS,15,5,good,0.013999999999999999,1
20180823,WS,20,11,good,0.011000000000000001,1
20180823,WS,11,5,good,0.012,1
20180823,WS,10,6,good,0.016,1
20180823,EN,15,6,good,0.006,1
20180823,EN,10,6,good,0.009000000000000001,1
20180823,EN,14,6,good,0.009000000000000001,1
20180823,EN,16,7,good,0.013999999999999999,1
20180823,EN,9,6,good,0.016,1
20180823,EN,9,5,good,0.01,1
20180823,EN,20,8,good,0.009000000000000001,1
20180823,EN,13,6,good,0.009000000000000001,1
20180823,WN,12,8,good,0.008,1
20180823,WN,12,5,good,0.009000000000000001,1
20180823,WN,14,12,good,0.006999999999999999,1
20180823,CENTER,8,5,good,0.009000000000000001,1
20180823,CENTER,12,6,good,0.013999999999999999,1
20180824,EN,4,2,good,0.006999999999999999,1
20180824,ES,9,4,good,0.016,1
20180824,ES,8,3,good,0.013000000000000001,1
20180824,ES,5,2,good,0.015,1
20180824,ES,5,2,good,0.016,1
20180824,WS,9,3,good,0.013000000000000001,1
20180824,WS,11,5,good,0.013999999999999999,1
20180824,WS,8,5,good,0.016,1
20180824,WS,10,3,good,0.013000000000000001,1
20180824,WS,15,9,good,0.013000000000000001,1
20180824,WS,5,3,good,0.012,1
20180824,WS,6,3,good,0.012,1
20180824,EN,10,3,good,0.008,1
20180824,EN,9,3,good,0.006999999999999999,1
20180824,EN,10,5,good,0.012,1
20180824,EN,4,3,good,0.015,1
20180824,EN,6,2,good,0.013999999999999999,1
20180824,EN,8,5,good,0.011000000000000001,1
20180824,EN,8,5,good,0.01,1
20180824,WN,7,4,good,0.01,1
20180824,WN,7,3,good,0.01,1
20180824,WN,10,10,good,0.009000000000000001,1
20180824,CENTER,5,3,good,0.016,1
20180824,CENTER,8,5,good,0.017,1
20180824,CENTER,7,4,good,0.015,1
20180825,EN,25,12,good,0.015,1
20180825,ES,27,12,good,0.017,1
20180825,ES,24,13,good,0.012,1
20180825,ES,23,10,good,0.01,1
20180825,ES,19,9,good,0.013999999999999999,1
20180825,WS,21,10,good,0.016,1
20180825,WS,26,13,good,0.016,1
20180825,WS,27,17,normal,0.013999999999999999,1
20180825,WS,25,10,good,0.01,1
20180825,WS,35,18,normal,0.013999999999999999,1
20180825,WS,21,10,good,0.011000000000000001,1
20180825,WS,20,11,good,0.016,1
20180825,EN,21,11,good,0.013999999999999999,1
20180825,EN,27,11,good,0.012,1
20180825,EN,27,13,good,0.019,1
20180825,EN,19,13,good,0.013999999999999999,1
20180825,EN,20,12,good,0.017,1
20180825,EN,23,12,good,0.012,1
20180825,EN,26,12,good,0.013000000000000001,1
20180825,WN,25,12,good,0.013000000000000001,1
20180825,WN,22,10,good,0.011000000000000001,1
20180825,WN,28,17,normal,0.016,1
20180825,CENTER,21,13,good,0.017,1
20180825,CENTER,22,12,good,0.02,1
20180825,CENTER,23,11,good,0.02,1
20180826,CENTER,13,9,good,0.015,1
20180826,ES,19,9,good,0.016,1
20180826,ES,16,10,good,0.012,1
20180826,ES,17,8,good,0.017,1
20180826,ES,13,7,good,0.019,1
20180826,WS,17,9,good,0.018000000000000002,1
20180826,WS,20,11,good,0.013999999999999999,1
20180826,WS,20,13,good,0.017,1
20180826,WS,18,7,good,0.013999999999999999,1
20180826,WS,27,16,normal,0.016,1
20180826,WS,16,10,good,0.013999999999999999,1
20180826,WS,15,10,good,0.019,1
20180826,CENTER,16,10,good,0.02,1
20180826,EN,19,10,good,0.011000000000000001,1
20180826,CENTER,19,10,good,0.022000000000000002,1
20180826,EN,16,9,good,0.012,1
20180826,EN,20,10,good,0.012,1
20180826,EN,18,10,good,0.016,1
20180826,EN,13,11,good,0.017,1
20180826,EN,13,9,good,0.013999999999999999,1
20180826,EN,17,10,good,0.013000000000000001,1
20180826,EN,21,12,good,0.015,1
20180826,WN,20,13,good,0.013000000000000001,1
20180826,WN,18,9,good,0.013999999999999999,1
20180826,WN,19,16,normal,0.013000000000000001,1
20180827,CENTER,10,6,good,0.026000000000000002,1
20180827,ES,16,5,good,0.02,1
20180827,ES,9,4,good,0.016,1
20180827,ES,7,4,good,0.025,1
20180827,ES,6,2,good,0.023,1
20180827,WS,9,5,good,0.027999999999999997,1
20180827,WS,11,5,good,0.021,1
20180827,WS,12,7,good,0.025,1
20180827,WS,10,3,good,0.022000000000000002,1
20180827,WS,16,9,good,0.021,1
20180827,WS,6,3,good,0.022000000000000002,1
20180827,WS,7,5,good,0.026000000000000002,1
20180827,EN,12,5,good,0.013999999999999999,1
20180827,EN,5,4,good,0.009000000000000001,1
20180827,EN,11,5,good,0.013000000000000001,1
20180827,EN,11,6,good,0.019,1
20180827,EN,5,5,good,0.023,1
20180827,EN,4,3,good,0.016,1
20180827,EN,10,6,good,0.015,1
20180827,EN,8,4,good,0.016,1
20180827,WN,8,7,good,0.016,1
20180827,WN,8,3,good,0.011000000000000001,1
20180827,WN,10,9,good,0.013000000000000001,1
20180827,CENTER,5,4,good,0.018000000000000002,1
20180827,CENTER,8,6,good,0.023,1
20180828,CENTER,11,7,good,0.026000000000000002,1
20180828,ES,10,5,good,0.017,1
20180828,ES,10,4,good,0.016,1
20180828,ES,7,2,good,0.024,1
20180828,ES,10,3,good,0.022000000000000002,1
20180828,WS,11,5,good,0.027000000000000003,1
20180828,WS,14,7,good,0.022000000000000002,1
20180828,WS,12,7,good,0.025,1
20180828,WS,12,4,good,0.022000000000000002,1
20180828,WS,17,8,good,0.02,1
20180828,WS,6,4,good,0.022000000000000002,1
20180828,WS,8,5,good,0.027000000000000003,1
20180828,EN,13,4,good,0.015,1
20180828,EN,9,3,good,0.015,1
20180828,EN,13,3,good,0.015,1
20180828,EN,14,6,good,0.019,1
20180828,EN,7,6,good,0.023,1
20180828,EN,7,3,good,0.015,1
20180828,EN,13,6,good,0.013999999999999999,1
20180828,EN,10,4,good,0.017,1
20180828,WN,10,7,good,0.018000000000000002,1
20180828,WN,9,3,good,0.016,1
20180828,WN,14,10,good,0.016,1
20180828,CENTER,7,4,good,0.02,1
20180828,CENTER,10,6,good,0.024,1
20180829,EN,10,5,good,0.013000000000000001,1
20180829,ES,17,7,good,0.018000000000000002,1
20180829,ES,14,6,good,0.017,1
20180829,ES,12,3,good,0.016,1
20180829,ES,11,5,good,0.018000000000000002,1
20180829,WS,14,6,good,0.016,1
20180829,WS,18,9,good,0.013000000000000001,1
20180829,WS,18,9,good,0.013000000000000001,1
20180829,WS,17,7,good,0.012,1
20180829,WS,20,12,good,0.015,1
20180829,WS,11,5,good,0.012,1
20180829,WS,10,6,good,0.013999999999999999,1
20180829,EN,15,6,good,0.018000000000000002,1
20180829,EN,12,4,good,0.013999999999999999,1
20180829,EN,15,7,good,0.017,1
20180829,EN,11,7,good,0.018000000000000002,1
20180829,EN,11,6,good,0.017,1
20180829,EN,14,7,good,0.013999999999999999,1
20180829,EN,13,7,good,0.017,1
20180829,WN,11,7,good,0.012,1
20180829,WN,11,4,good,0.011000000000000001,1
20180829,WN,18,12,good,0.013999999999999999,1
20180829,CENTER,10,6,good,0.018000000000000002,1
20180829,CENTER,13,7,good,0.021,1
20180829,CENTER,14,7,good,0.025,1
20180830,EN,25,14,good,0.017,1
20180830,ES,28,16,normal,0.021,1
20180830,ES,26,17,normal,0.016,1
20180830,ES,23,13,good,0.019,1
20180830,ES,22,14,good,0.021,1
20180830,WS,24,15,good,0.023,1
20180830,WS,30,18,normal,0.022000000000000002,1
20180830,WS,31,21,normal,0.019,1
20180830,WS,29,15,good,0.016,1
20180830,WS,39,26,normal,0.019,1
20180830,WS,24,15,good,0.017,1
20180830,WS,23,16,normal,0.021,1
20180830,EN,23,14,good,0.012,1
20180830,EN,24,13,good,0.013000000000000001,1
20180830,EN,31,17,normal,0.021,1
20180830,EN,21,17,normal,0.025,1
20180830,EN,22,16,normal,0.023,1
20180830,EN,24,16,normal,0.017,1
20180830,EN,27,19,normal,0.018000000000000002,1
20180830,WN,29,18,normal,0.022000000000000002,1
20180830,WN,27,14,good,0.017,1
20180830,WN,28,23,normal,0.018000000000000002,1
20180830,CENTER,23,18,normal,0.025,1
20180830,CENTER,24,17,normal,0.027999999999999997,1
20180830,CENTER,17,11,good,0.026000000000000002,1
20180831,CENTER,22,15,good,0.027999999999999997,1
20180831,ES,30,15,good,0.027999999999999997,1
20180831,ES,24,14,good,0.02,1
20180831,ES,28,13,good,0.026000000000000002,1
20180831,ES,19,11,good,0.027999999999999997,1
20180831,WS,20,11,good,0.022000000000000002,1
20180831,WS,25,14,good,0.023,1
20180831,WS,27,18,normal,0.024,1
20180831,WS,25,11,good,0.02,1
20180831,WS,32,20,normal,0.023,1
20180831,WS,19,10,good,0.019,1
20180831,WS,22,13,good,0.02,1
20180831,CENTER,22,14,good,0.023,1
20180831,EN,23,12,good,0.013000000000000001,1
20180831,CENTER,24,13,good,0.022000000000000002,1
20180831,EN,21,11,good,0.009000000000000001,1
20180831,EN,23,13,good,0.011000000000000001,1
20180831,EN,26,15,good,0.018000000000000002,1
20180831,EN,20,14,good,0.019,1
20180831,EN,23,13,good,0.019,1
20180831,EN,23,14,good,0.022000000000000002,1
20180831,EN,27,14,good,0.024,1
20180831,WN,26,16,normal,0.021,1
20180831,WN,24,11,good,0.017,1
20180831,WN,27,20,normal,0.017,1
20180901,EN,20,9,good,0.012,1
20180901,ES,28,11,good,0.015,1
20180901,ES,17,9,good,0.013999999999999999,1
20180901,ES,19,7,good,0.02,1
20180901,ES,16,7,good,0.024,1
20180901,WS,20,9,good,0.023,1
20180901,WS,24,12,good,0.018000000000000002,1
20180901,WS,24,15,good,0.025,1
20180901,WS,22,9,good,0.021,1
20180901,WS,26,17,normal,0.019,1
20180901,WS,18,9,good,0.02,1
20180901,WS,18,9,good,0.021,1
20180901,EN,18,9,good,0.01,1
20180901,EN,21,9,good,0.011000000000000001,1
20180901,EN,23,11,good,0.019,1
20180901,EN,16,10,good,0.019,1
20180901,EN,14,8,good,0.013999999999999999,1
20180901,EN,21,11,good,0.013000000000000001,1
20180901,EN,19,8,good,0.016,1
20180901,WN,20,13,good,0.015,1
20180901,WN,18,7,good,0.012,1
20180901,WN,19,14,good,0.012,1
20180901,CENTER,15,9,good,0.015,1
20180901,CENTER,17,9,good,0.022000000000000002,1
20180901,CENTER,20,10,good,0.027999999999999997,1
20180902,CENTER,14,7,good,0.019,1
20180902,ES,13,5,good,0.008,1
20180902,ES,12,5,good,0.01,1
20180902,ES,14,4,good,0.012,1
20180902,ES,9,3,good,0.013999999999999999,1
20180902,WS,13,5,good,0.013000000000000001,1
20180902,WS,15,7,good,0.011000000000000001,1
20180902,WS,15,9,good,0.013000000000000001,1
20180902,WS,16,5,good,0.012,1
20180902,WS,20,10,good,0.013999999999999999,1
20180902,WS,12,4,good,0.009000000000000001,1
20180902,WS,13,6,good,0.013000000000000001,1
20180902,EN,14,5,good,0.008,1
20180902,EN,10,5,good,0.01,1
20180902,EN,13,4,good,0.009000000000000001,1
20180902,EN,15,6,good,0.013000000000000001,1
20180902,EN,11,6,good,0.012,1
20180902,EN,8,4,good,0.011000000000000001,1
20180902,EN,14,6,good,0.008,1
20180902,EN,13,4,good,0.01,1
20180902,WN,14,9,good,0.008,1
20180902,WN,13,6,good,0.01,1
20180902,WN,15,12,good,0.012,1
20180902,CENTER,8,4,good,0.01,1
20180902,CENTER,12,7,good,0.016,1
20180903,EN,12,7,good,0.016,1
20180903,ES,19,8,good,0.018000000000000002,1
20180903,ES,14,7,good,0.016,1
20180903,ES,14,4,good,0.021,1
20180903,ES,12,6,good,0.024,1
20180903,WS,16,8,good,0.027000000000000003,1
20180903,WS,17,9,good,0.018000000000000002,1
20180903,WS,17,12,good,0.022000000000000002,1
20180903,WS,15,5,good,0.019,1
20180903,WS,26,16,normal,0.02,1
20180903,WS,12,7,good,0.021,1
20180903,WS,13,8,good,0.025,1
20180903,EN,17,8,good,0.015,1
20180903,EN,15,6,good,0.016,1
20180903,EN,21,9,good,0.021,1
20180903,EN,11,8,good,0.027000000000000003,1
20180903,EN,12,6,good,0.019,1
20180903,EN,16,9,good,0.017,1
20180903,EN,16,5,good,0.019,1
20180903,WN,15,11,good,0.019,1
20180903,WN,14,5,good,0.017,1
20180903,WN,21,14,good,0.02,1
20180903,CENTER,11,7,good,0.02,1
20180903,CENTER,15,8,good,0.027999999999999997,1
20180903,CENTER,16,9,good,0.028999999999999998,1
20180904,EN,17,7,good,0.01,1
20180904,ES,19,8,good,0.016,1
20180904,ES,15,6,good,0.015,1
20180904,ES,19,8,good,0.018000000000000002,1
20180904,ES,11,5,good,0.02,1
20180904,WS,14,6,good,0.018000000000000002,1
20180904,WS,17,8,good,0.017,1
20180904,WS,19,13,good,0.017,1
20180904,WS,17,5,good,0.015,1
20180904,WS,28,18,normal,0.019,1
20180904,WS,14,8,good,0.016,1
20180904,WS,13,6,good,0.016,1
20180904,EN,14,6,good,0.006999999999999999,1
20180904,EN,21,10,good,0.01,1
20180904,EN,20,8,good,0.013999999999999999,1
20180904,EN,10,7,good,0.018000000000000002,1
20180904,EN,15,6,good,0.015,1
20180904,EN,15,7,good,0.015,1
20180904,EN,21,7,good,0.015,1
